"id","product_variant_id/default_code","product_variant_id/display_name","product_brand_id/display_name","product_variant_id/categ_id/display_name","partner_manufacturer_id/display_name","country_id/display_name","product_variant_id/regsanitario_ids/name","product_variant_id/regsanitario_ids/date_end"
"__export__.product_template_30322","3134466001","[3134466001]  EIGHT CHECK-3WP XTRA ( 4 x 2 ml) ","","All","","","",""
"__export__.product_template_29708","3142949122","[3142949122]  ELECSYS CONTROLSET VIALS ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","N/A",""
"__export__.product_template_32337","3112306180","[3112306180]  ELECTRODE, ISE REFERENCE, 91XX ","ROCHE","All / BIOQUIMICA / BG + E Reagents","ROCHE ECUADOR S.A.","Alemania","N/A",""
"__export__.product_template_28693","5422485190","[5422485190]  EcoTergent, cobas c311 ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-515-03-13","2023-04-03"
"__export__.product_template_28714","6544410190","[6544410190]  EcoTergent, cobas c501/502, 12x59 ml ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-515-03-13","2023-04-03"
"__export__.product_template_29702","3255751190","[3255751190]  Elecsys ACTH ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0749-07-04","2019-03-13"
"__export__.product_template_29703","3255760190","[3255760190]  Elecsys ACTH CalSet ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0749-07-04","2019-03-13"
"__export__.product_template_29705","11729306122","[11729306122]  Elecsys BlankCell ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","N/A",""
"__export__.product_template_29711","3184897190","[3184897190]  Elecsys C-Peptide ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-150-11-10","2020-11-19"
"__export__.product_template_29712","3184919190","[3184919190]  Elecsys C-Peptide Calset ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-150-11-10","2020-11-19"
"__export__.product_template_29801","3045838122","[3045838122]  Elecsys CA 15-3 II ","ROCHE","All / INMUNOLOGIA / Oncology Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0313-05-03","2023-03-01"
"__export__.product_template_29802","3045846122","[3045846122]  Elecsys CA 15-3 II CalSet ","ROCHE","All / INMUNOLOGIA / Oncology Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0313-05-03","2023-03-01"
"__export__.product_template_29804","11776215122","[11776215122]  Elecsys CA 19-9 Calset ","ROCHE","All / INMUNOLOGIA / Oncology Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0313-05-03","2023-03-01"
"__export__.product_template_29806","11776274122","[11776274122]  Elecsys CA 72-4 Calset ","ROCHE","All / INMUNOLOGIA / Oncology Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0313-05-03","2023-03-01"
"__export__.product_template_29706","11662970122","[11662970122]  Elecsys Clean-Cell ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29710","11875124122","[11875124122]  Elecsys Cortisol CS ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29918","3000095122","[3000095122]  Elecsys DHEAS CalSet ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0749-07-04","2024-03-13"
"__export__.product_template_29972","11820907322","[11820907322]  Elecsys Digoxin CalSet ","ROCHE","All / INMUNOLOGIA / Cardiac & Critical Care Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0319-05-03","2023-03-01"
"__export__.product_template_29713","3609987190","[3609987190]  Elecsys Diluent Multi Assay ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29714","3737586190","[3737586190]  Elecsys Ferritin Calset ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29715","3737551190","[3737551190]  Elecsys Ferritin x100 Gen.2 ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29853","8814856190","[8814856190]  Elecsys HBsAg Gen.2 ELECSYS COBAS E 100 V2","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_29921","3302652190","[3302652190]  Elecsys HCG+B CalSet II ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-01-03"
"__export__.product_template_29922","3271749190","[3271749190]  Elecsys HCG+beta II ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29717","11930427122","[11930427122]  Elecsys IgE Calset ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29718","12017547122","[12017547122]  Elecsys Insulin ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29719","12017504122","[12017504122]  Elecsys Insulin CalSet ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29923","11732234122","[11732234122]  Elecsys LH ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29924","3561097190","[3561097190]  Elecsys LH CalSet 2.Gen. ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29973","11820788122","[11820788122]  Elecsys Myoglobin ","ROCHE","All / INMUNOLOGIA / Cardiac & Critical Care Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29974","11820893122","[11820893122]  Elecsys Myoglobin CalSet ","ROCHE","All / INMUNOLOGIA / Cardiac & Critical Care Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29931","11972103122","[11972103122]  Elecsys PTH ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29932","8243875190","[8243875190]  Elecsys PTH CalSet ","ROCHE","All / INMUNOLOGIA / Oncology Reagents","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_29855","4618840190","[4618840190]  Elecsys PreciControl Rubella IgM ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0789-09-04","2024-09-13"
"__export__.product_template_29857","4618866190","[4618866190]  Elecsys PreciControl Toxo IgM ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0316-05-03","2023-01-03"
"__export__.product_template_29720","11662988122","[11662988122]  Elecsys ProCell ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29929","3277356190","[3277356190]  Elecsys Prolactin CalSet Gen.2 ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29930","3203093190","[3203093190]  Elecsys Prolactin Gen.2.1","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29858","4618793190","[4618793190]  Elecsys Rubella IgG ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0789-09-04","2024-09-13"
"__export__.product_template_29859","4618831190","[4618831190]  Elecsys Rubella IgM ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0789-09-04","2024-09-13"
"__export__.product_template_29721","11930346122","[11930346122]  Elecsys Sys Wash ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-248-1-05-11","2023-09-29"
"__export__.product_template_29771","11731548122","[11731548122]  Elecsys T3 Calset ","ROCHE","All / INMUNOLOGIA / Thyroid Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29773","12017717122","[12017717122]  Elecsys T4 Calset 2.Generation ","ROCHE","All / INMUNOLOGIA / Thyroid Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29860","4618815190","[4618815190]  Elecsys Toxo IgG ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0316-05-03","2023-01-03"
"__export__.product_template_29861","4618858190","[4618858190]  Elecsys Toxo IgM ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0316-05-03","2023-01-03"
"__export__.product_template_29846","11820591122","[11820591122]  Elecsys anti-HAV IgM ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0316-05-03","2023-01-03"
"__export__.product_template_29848","11820567122","[11820567122]  Elecsys anti-HBc IgM ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0316-05-03","2023-03-01"
"__export__.product_template_29849","11820613122","[11820613122]  Elecsys anti-HBe ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0316-05-03","2023-03-01"
"__export__.product_template_29949","6656048190","[6656048190]  Estradiol G3 CS Elecsys ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_29948","6656021190","[6656021190]  Estradiol G3 Elecsys cobas e 100 ","ROCHE","All / INMUNOLOGIA / Women`s Health Reagents","ROCHE ECUADOR S.A.","Alemania","AD-0314-05-03","2023-03-01"
"__export__.product_template_121348_d245475f","FQFCT-100-00","[FQFCT-100-00]  FIJADOR CITOLOGICO CITOFIX SPRAY 100ml","CITOFIX","All / INSUMOS / ANALITICA","QUIMICAL SCIENTIFIC DIAGNOSTIC SCC","Ecuador","",""
"__export__.product_template_31640","7165455001","[7165455001]  FILTER MESH/FELT 60X60MM ","ROCHE","All / REPUESTOS / Urinalysis Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_31639","7315716001","[7315716001]  FILTER WATER ","ROCHE","All / REPUESTOS / Urinalysis Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_32338","3144038001","[3144038001]  FLUID PACK C3 ","ROCHE","All / BIOQUIMICA / BG + E Reagents","","","",""
"__export__.product_template_30349","6510299001","[6510299001]  FLUOROCELL PLT 2 X 12ML ","ROCHE","All / HEMATOLOGIA / HE Reagents","SYSMEX","Brasil","AD-546-04-13","2023-04-24"
"__export__.product_template_30348","6510272001","[6510272001]  FLUOROCELL RET 2 X 12ML ","ROCHE","All / HEMATOLOGIA / HE Reagents","SYSMEX","Brasil","AD-546-04-13","2023-04-24"
"__export__.product_template_30346","6510256001","[6510256001]  FLUOROCELL WDF 2 X 42ML ","ROCHE","All / HEMATOLOGIA / HE Reagents","SYSMEX","Alemania","AD-546-04-13","2023-04-24"
"__export__.product_template_30345","6510248001","[6510248001]  FLUOROCELL WNR 2 X 82ML ","ROCHE","All / HEMATOLOGIA / HE Reagents","ROCHE ECUADOR S.A.","Alemania","AD-546-04-13","2023-04-24"
"__export__.product_template_28622","4537939190","[4537939190]  FRUC, 150Tests, cobas c, Integra ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_122879_81c356fd","7976879190","[7976879190]  FT4 G3 CS Elecsys","ROCHE","All / INMUNOLOGIA / CC Calibrators / Controls","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_121915_2c562591","PSU0209 ","[PSU0209 ]  FUENTE DE PODER CORSAIR CX750M SEMI MODULAR - 80 PLUS BRONCE - ATX (CP-9020222-NA)","","All / EQUIPOS / COMPUTACION","ALDAS ROMERO ERIK ANDRES","Estados Unidos","",""
"__export__.product_template_31828","6402712001","[6402712001]  FastStart Essential DNA Green Master ","","All","","","",""
"__export__.product_template_31829","6402682001","[6402682001]  FastStart Essential DNA Probes Master ","","All","","","",""
"__export__.product_template_29763","7560001190","[7560001190]  Folate G3 CS Elecsys V2 ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-148-11-10","2020-11-18"
"__export__.product_template_29762","7559992190","[7559992190]  Folate G3 Elecsys cobas e 100 V2 ","ROCHE","All / INMUNOLOGIA / IM Core Reagents","ROCHE ECUADOR S.A.","Alemania","AD-148-11-10","2020-11-18"
"__export__.product_template_28706","5168775190","[5168775190]  GGT Gen.2, 1200Tests, cobas c701 ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-560-06-13","2023-03-06"
"__export__.product_template_28623","3002721122","[3002721122]  GGT Gen.2, 400Tests, cobas c, Integra ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-138-09-10","2020-09-28"
"__export__.product_template_28666","5401461190","[5401461190]  GGT HICO 200T cobas c111 ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-138-09-10","2020-09-28"
"__export__.product_template_28624","4404483190","[4404483190]  GLUC HK Gen.3, 800Tests, cobas c, Int. ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-0608-03-04","2024-01-14"
"__export__.product_template_28667","4657527190","[4657527190]  Glucose 400T cobas c 111 ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-0608-03-04","2024-01-14"
"__export__.product_template_32561","R0192CTKX25","[R0192CTKX25]  H. PYLORI AG HECES CASS X25 TEST (CTK) ","","All / INMUNOLOGIA / REACTIVO","QUIMICAL SCIENTIFIC DIAGNOSTIC SCC","ECUADOR ","",""
"__export__.product_template_29122","4813707001","[4813707001]  HALOGEN LAMP ","ROCHE","All / REPUESTOS / Clin. Chem. Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_28802","3005593322","[3005593322]  HAPT Gen.2, 100Tests, cobas c, Integra ","ROCHE","All / BIOQUIMICA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-145-11-10","2020-11-04"
"__export__.product_template_27798","3074064001","[3074064001]  HARNESS, MAIN TUBING, 9180 ","ROCHE","All / REPUESTOS / BG + E Systems Support","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_29887","11820648122","[11820648122]  HBsAg Confirmatory Test Elecsys,cobas e ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","421-RBE-0315","2023-01-03"
"__export__.product_template_29818","5950929190","[5950929190]  HE4 Elecsys cobas e 100 ","ROCHE","All / INMUNOLOGIA / Oncology Reagents","ROCHE ECUADOR S.A.","Alemania","AD-417-04-12","2022-04-24"
"__export__.product_template_29819","05950953190","[05950953190]  HE4 PC Elecsys ","ROCHE","All / INMUNOLOGIA / Oncology Reagents","ROCHE ECUADOR S.A.","Alemania","AD-417-04-12","2022-04-24"
"__export__.product_template_31786","11858882001","[11858882001]  HIGH PURE VIRAL RNA KIT ","ROCHE","All / BIOLOGIA MOLECULAR / qPCR&NAP Reagents & Disposables","","","",""
"__export__.product_template_29913","11971611122","[11971611122]  HIV Ag Elecsys cobas e 100 ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","","","",""
"__export__.product_template_27583","6924107190","[6924107190]  HIV PC G2 Elecsys ","ROCHE","All / INMUNOLOGIA / REACTIVO","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_29881","5572185190","[5572185190]  HSV-1 IgG Elecsys cobas e 100 ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","ROCHE ECUADOR S.A.","Alemania","AD-454-09-12","2023-09-18"
"__export__.product_template_122398_9748b3a7","8948887190","[8948887190]  HSV2 IgG Elecsys cobas e 100 V2","ROCHE","All / INMUNOLOGIA / REACTIVO","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_29886","7091656190","[7091656190]  HTLV I/II Elecsys cobas e100 ","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","","","",""
"__export__.product_template_28668","5007232190","[5007232190]  Haemolyse reagent 800T cobas C111 ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_31534","4805640001","[4805640001]  Handheld Battery Pack ","ROCHE","All / REPUESTOS","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_28804","4528182190","[4528182190]  HbA1c TQ haemolyzing rgt, cobas c ","ROCHE","All / BIOQUIMICA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-0608-03-04","2024-01-14"
"__export__.product_template_29874","6345859001","[6345859001]  Helicobacter Pylori IgM  PRUEBA RAPIDA","ROCHE","All / INMUNOLOGIA / Infectious Diseases Reagents","","","",""
"__export__.product_template_31782","11828665001","[11828665001]  Hig pure RNA Isolation Kit ","ROCHE","All / BIOLOGIA MOLECULAR / qPCR&NAP Reagents & Disposables","","","",""
"__export__.product_template_28805","3507343190","[3507343190]  IGA Gen.2, 150Tests, cobas c ","ROCHE","All / INMUNOLOGIA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-145-11-10","2020-11-04"
"__export__.product_template_28806","3507432190","[3507432190]  IGG Gen.2, 150Tests, cobas c ","ROCHE","All / INMUNOLOGIA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-145-11-10","2020-11-04"
"__export__.product_template_28807","3507190190","[3507190190]  IGM Gen.2, 150Tests, cobas c ","ROCHE","All / INMUNOLOGIA / CC HIA Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-145-11-10","2020-11-04"
"__export__.product_template_29977","5109469190","[5109469190]  IL 6 CS Elecsys,cobas e ","ROCHE","All / BIOQUIMICA / Cardiac & Critical Care Reagents","ROCHE ECUADOR S.A.","Alemania","",""
"__export__.product_template_29978","5109442190","[5109442190]  IL 6 Elecsys,cobas e ","ROCHE","All / INMUNOLOGIA / Cardiac & Critical Care Reagents","ROCHE ECUADOR S.A.","Alemania","AD-150-11-10","2020-11-19"
"__export__.product_template_28626","4851013190","[4851013190]  INSTC,  65 Tests, cobas c ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-0608-03-04","2024-01-14"
"__export__.product_template_28627","3183696122","[3183696122]  IRON Gen.2, 200Tests, cobas c, Integra ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-0608-03-04","2024-01-14"
"__export__.product_template_28762","5169291190","[5169291190]  IRON Gen.2, 750Tests, cobas c701 ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-560-06-13","2023-03-06"
"__export__.product_template_28550","12146401216","[12146401216]  IRON Standard ","ROCHE","All / BIOQUIMICA / CC Calibrators / Controls","ROCHE ECUADOR S.A.","","AD-0471-10-03","2023-07-12"
"__export__.product_template_29002","11298500316","[11298500316]  ISE CLEANING SOLUTION  5x100ml ","ROCHE","All / INMUNOLOGIA / CC Core Reagents Modular","ROCHE ECUADOR S.A.","Alemania","AD-0471-10-03","2023-07-12"
"__export__.product_template_28671","4838181001","[4838181001]  ISE DEPROTEINIZER cobas c 111 system ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","","AD-581-06-13","2023-12-06"
"__export__.product_template_28628","4522630190","[4522630190]  ISE Diluent Gen.2, cobas c, Hitachi ","ROCHE","All / BIOQUIMICA / CC Core Reagents cobas","ROCHE ECUADOR S.A.","Alemania","AD-164-12-10","2020-12-13"
