id;.id;default_code;name;categ_id/name;categ_id/display_name;standard_price;price;list_price;lst_price;default_code
__export__.product_template_29972;115858;11820907322; Elecsys Digoxin CalSet ;Cardiac & Critical Care Reagents;All / INMUNOLOGIA / Cardiac & Critical Care Reagents;120.9;0;1;1;11820907322
__export__.product_template_29713;115859;3609987190; Elecsys Diluent Multi Assay ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;0.505;0;300;300;3609987190
__export__.product_template_29714;103812;3737586190; Elecsys Ferritin Calset ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;122.85;0;217.35;217.35;3737586190
__export__.product_template_29715;115860;3737551190; Elecsys Ferritin x100 Gen.2 ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;245.7;0;434.7;434.7;3737551190
__export__.product_template_29853;115728;8814856190; Elecsys HBsAg Gen.2 ELECSYS COBAS E 100 V2;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;89.04;0;310.5;310.5;8814856190
__export__.product_template_29921;115861;3302652190; Elecsys HCG+B CalSet II ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;42.9;0;1;1;3302652190
__export__.product_template_29922;115729;3271749190; Elecsys HCG+beta II ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;139.44;0;419.75;419.75;3271749190
__export__.product_template_29717;103699;11930427122; Elecsys IgE Calset ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;117;0;207;207;11930427122
__export__.product_template_29718;115750;12017547122; Elecsys Insulin ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;211.9;0;448.5;448.5;12017547122
__export__.product_template_29719;103814;12017504122; Elecsys Insulin CalSet ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;137.15;0;242.65;242.65;12017504122
__export__.product_template_29923;115752;11732234122; Elecsys LH ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;152.88;0;332.35;332.35;11732234122
__export__.product_template_29924;103815;3561097190; Elecsys LH CalSet 2.Gen. ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;119.06;0;217.35;217.35;3561097190
__export__.product_template_29973;115862;11820788122; Elecsys Myoglobin ;Cardiac & Critical Care Reagents;All / INMUNOLOGIA / Cardiac & Critical Care Reagents;0.01;0;1;1;11820788122
__export__.product_template_29974;115863;11820893122; Elecsys Myoglobin CalSet ;Cardiac & Critical Care Reagents;All / INMUNOLOGIA / Cardiac & Critical Care Reagents;178.75;0;1;1;11820893122
__export__.product_template_29931;115864;11972103122; Elecsys PTH ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;592.03;0;1159.2;1159.2;11972103122
__export__.product_template_29932;103819;8243875190; Elecsys PTH CalSet ;Oncology Reagents;All / INMUNOLOGIA / Oncology Reagents;72;0;214;214;8243875190
__export__.product_template_29855;103816;4618840190; Elecsys PreciControl Rubella IgM ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;217.1;0;1;1;4618840190
__export__.product_template_29857;103817;4618866190; Elecsys PreciControl Toxo IgM ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;285.35;0;504.85;504.85;4618866190
__export__.product_template_29720;103693;11662988122; Elecsys ProCell ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;44.2;0;156.4;156.4;11662988122
__export__.product_template_29929;103818;3277356190; Elecsys Prolactin CalSet Gen.2 ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;44.85;0;204.7;204.7;3277356190
__export__.product_template_29930;115755;3203093190; Elecsys Prolactin Gen.2.1;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;206.05;0;364.55;364.55;3203093190
__export__.product_template_29858;115757;4618793190; Elecsys Rubella IgG ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;365.3;0;646.3;646.3;4618793190
__export__.product_template_29859;115758;4618831190; Elecsys Rubella IgM ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;368.55;0;652.05;652.05;4618831190
__export__.product_template_29721;103700;11930346122; Elecsys Sys Wash ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;20.8;0;70.4;70.4;11930346122
__export__.product_template_29771;103821;11731548122; Elecsys T3 Calset ;Thyroid Reagents;All / INMUNOLOGIA / Thyroid Reagents;122.85;0;217.35;217.35;11731548122
__export__.product_template_29773;103823;12017717122; Elecsys T4 Calset 2.Generation ;Thyroid Reagents;All / INMUNOLOGIA / Thyroid Reagents;122.85;0;217.35;217.35;12017717122
__export__.product_template_29860;115763;4618815190; Elecsys Toxo IgG ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;340.6;0;602.6;602.6;4618815190
__export__.product_template_29861;115765;4618858190; Elecsys Toxo IgM ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;192.4;0;602.6;602.6;4618858190
__export__.product_template_29846;115700;11820591122; Elecsys anti-HAV IgM ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;1;0;1080;1080;11820591122
__export__.product_template_29848;115849;11820567122; Elecsys anti-HBc IgM ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;0.01;0;642.85;642.85;11820567122
__export__.product_template_29849;115850;11820613122; Elecsys anti-HBe ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;0.01;0;898.32;898.32;11820613122
__export__.product_template_29949;103724;6656048190; Estradiol G3 CS Elecsys ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;130;0;230;230;6656048190
__export__.product_template_29948;115766;6656021190; Estradiol G3 Elecsys cobas e 100 ;Women`s Health Reagents;All / INMUNOLOGIA / Women`s Health Reagents;157.92;0;300.15;300.15;6656021190
__export__.product_template_121348_d245475f;121348;FQFCT-100-00; FIJADOR CITOLOGICO CITOFIX SPRAY 100ml;ANALITICA;All / INSUMOS / ANALITICA;8.295;0;1;1;FQFCT-100-00
__export__.product_template_31640;115892;7165455001; FILTER MESH/FELT 60X60MM ;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;1612.65;0;1;1;7165455001
__export__.product_template_31639;115895;7315716001; FILTER WATER ;Urinalysis Systems Support;All / REPUESTOS / Urinalysis Systems Support;119.6;0;24;24;7315716001
__export__.product_template_32338;115903;3144038001; FLUID PACK C3 ;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;286.65;0;1;1;3144038001
__export__.product_template_30349;103824;6510299001; FLUOROCELL PLT 2 X 12ML ;HE Reagents;All / HEMATOLOGIA / HE Reagents;0.01;0;1;1;6510299001
__export__.product_template_30348;103825;6510272001; FLUOROCELL RET 2 X 12ML ;HE Reagents;All / HEMATOLOGIA / HE Reagents;1108.25;0;1960.75;1960.75;6510272001
__export__.product_template_30346;103736;6510256001; FLUOROCELL WDF 2 X 42ML ;HE Reagents;All / HEMATOLOGIA / HE Reagents;560.3;0;1077.5;1077.5;6510256001
__export__.product_template_30345;103826;6510248001; FLUOROCELL WNR 2 X 82ML ;HE Reagents;All / HEMATOLOGIA / HE Reagents;1;0;729.1;729.1;6510248001
__export__.product_template_28622;115922;4537939190; FRUC, 150Tests, cobas c, Integra ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;1;0;111.55;111.55;4537939190
__export__.product_template_121915_2c562591;121915;PSU0209 ; FUENTE DE PODER CORSAIR CX750M SEMI MODULAR - 80 PLUS BRONCE - ATX (CP-9020222-NA);COMPUTACION;All / EQUIPOS / COMPUTACION;79.99;0;1;1;PSU0209 
__export__.product_template_31828;115886;6402712001; FastStart Essential DNA Green Master ;Todos;All;402.75;0;617.55;617.55;6402712001
__export__.product_template_31829;115887;6402682001; FastStart Essential DNA Probes Master ;Todos;All;402.75;0;617.55;617.55;6402682001
__export__.product_template_29763;103827;7560001190; Folate G3 CS Elecsys V2 ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;67.5;0;1;1;7560001190
__export__.product_template_29762;115770;7559992190; Folate G3 Elecsys cobas e 100 V2 ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;219.24;0;642.85;642.85;7559992190
__export__.product_template_28706;103831;5168775190; GGT Gen.2, 1200Tests, cobas c701 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;0.01;0;1;1;5168775190
__export__.product_template_28623;103832;3002721122; GGT Gen.2, 400Tests, cobas c, Integra ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;124.8;0;165.6;165.6;3002721122
__export__.product_template_28666;103719;5401461190; GGT HICO 200T cobas c111 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;43.55;0;77.05;77.05;5401461190
__export__.product_template_28624;103834;4404483190; GLUC HK Gen.3, 800Tests, cobas c, Int. ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;86.66945946;0;302.6;302.6;4404483190
__export__.product_template_28667;103835;4657527190; Glucose 400T cobas c 111 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;32.5;0;57.5;57.5;4657527190
__export__.product_template_32561;116025;R0192CTKX25; H. PYLORI AG HECES CASS X25 TEST (CTK) ;REACTIVO;All / INMUNOLOGIA / REACTIVO;0.01;0;1;1;R0192CTKX25
__export__.product_template_29122;115963;4813707001;HALOGEN LAMP;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;261.3;0;468.05;468.05;4813707001
__export__.product_template_28802;115774;3005593322; HAPT Gen.2, 100Tests, cobas c, Integra ;CC HIA Reagents cobas;All / BIOQUIMICA / CC HIA Reagents cobas;0.01;0;1;1;3005593322
__export__.product_template_27798;115966;3074064001; HARNESS, MAIN TUBING, 9180 ;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;1;0;140;140;3074064001
__export__.product_template_29887;103838;11820648122; HBsAg Confirmatory Test Elecsys,cobas e ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;52.65;0;1;1;11820648122
__export__.product_template_29818;115975;5950929190; HE4 Elecsys cobas e 100 ;Oncology Reagents;All / INMUNOLOGIA / Oncology Reagents;1;0;1275.35;1275.35;5950929190
__export__.product_template_29819;115973;5950953190; HE4 PC Elecsys ;Oncology Reagents;All / INMUNOLOGIA / Oncology Reagents;0.01;0;269.1;269.1;5950953190
__export__.product_template_31786;116009;11858882001; HIGH PURE VIRAL RNA KIT ;qPCR&NAP Reagents & Disposables;All / BIOLOGIA MOLECULAR / qPCR&NAP Reagents & Disposables;349.05;0;1;1;11858882001
__export__.product_template_122402_4b604652;122402;IHIBG-425; HIV 4TA GEN 1.2 / HIV P24 COMBO X 25 CASSETTES - ALL TEST CHINA;ANALITICA;All / INSUMOS / ANALITICA;37.5;0;1;1;IHIBG-425
__export__.product_template_29913;116018;11971611122; HIV Ag Elecsys cobas e 100 ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;256.5;0;389.88;389.88;11971611122
__export__.product_template_27583;115786;6924107190; HIV PC G2 Elecsys ;REACTIVO;All / INMUNOLOGIA / REACTIVO;378.95;0;1;1;6924107190
__export__.product_template_29881;115790;5572185190; HSV-1 IgG Elecsys cobas e 100 ;REACTIVO;All / INMUNOLOGIA / REACTIVO;326.3;0;577.3;577.3;5572185190
__export__.product_template_122398_9748b3a7;122398;8948887190; HSV2 IgG Elecsys cobas e 100 V2;REACTIVO;All / INMUNOLOGIA / REACTIVO;1;0;1;1;8948887190
__export__.product_template_29886;116030;7091656190; HTLV I/II Elecsys cobas e100 ;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;196.3;0;332.2;332.2;7091656190
__export__.product_template_28668;115961;5007232190; Haemolyse reagent 800T cobas C111 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;285.35;0;1;1;5007232190
__export__.product_template_31534;115964;4805640001; Handheld Battery Pack ;REPUESTOS;All / REPUESTOS;0.01;0;193.2;193.2;4805640001
__export__.product_template_28804;103707;4528182190; HbA1c TQ haemolyzing rgt, cobas c ;CC HIA Reagents cobas;All / BIOQUIMICA / CC HIA Reagents cobas;16.9;0;29.9;29.9;4528182190
__export__.product_template_29874;115976;6345859001; Helicobacter Pylori IgM  PRUEBA RAPIDA;Infectious Diseases Reagents;All / INMUNOLOGIA / Infectious Diseases Reagents;0.01;0;2.3;2.3;6345859001
__export__.product_template_31782;116010;11828665001; Hig pure RNA Isolation Kit ;qPCR&NAP Reagents & Disposables;All / BIOLOGIA MOLECULAR / qPCR&NAP Reagents & Disposables;285;0;380;380;11828665001
__export__.product_template_28805;103842;3507343190; IGA Gen.2, 150Tests, cobas c ;CC HIA Reagents cobas;All / INMUNOLOGIA / CC HIA Reagents cobas;234;0;414;414;3507343190
__export__.product_template_28806;103843;3507432190; IGG Gen.2, 150Tests, cobas c ;CC HIA Reagents cobas;All / INMUNOLOGIA / CC HIA Reagents cobas;1;0;414;414;3507432190
__export__.product_template_28807;103844;3507190190; IGM Gen.2, 150Tests, cobas c ;CC HIA Reagents cobas;All / INMUNOLOGIA / CC HIA Reagents cobas;1;0;414;414;3507190190
__export__.product_template_29977;116035;5109469190; IL 6 CS Elecsys,cobas e ;Cardiac & Critical Care Reagents;All / BIOQUIMICA / Cardiac & Critical Care Reagents;1;0;264;264;5109469190
__export__.product_template_29978;116036;5109442190; IL 6 Elecsys,cobas e ;Cardiac & Critical Care Reagents;All / INMUNOLOGIA / Cardiac & Critical Care Reagents;564.3022454;0;1055;1055;5109442190
__export__.product_template_28626;103709;4851013190; INSTC,  65 Tests, cobas c ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;0.1;0;1;1;4851013190
__export__.product_template_28627;103845;3183696122; IRON Gen.2, 200Tests, cobas c, Integra ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;45.687;0;89.7;89.7;3183696122
__export__.product_template_28762;103846;5169291190; IRON Gen.2, 750Tests, cobas c701 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;1;0;1;1;5169291190
__export__.product_template_28550;103847;12146401216; IRON Standard ;CC Calibrators / Controls;All / BIOQUIMICA / CC Calibrators / Controls;0.01;0;210.45;210.45;12146401216
__export__.product_template_29002;116048;11298500316; ISE CLEANING SOLUTION  5x100ml ;CC Core Reagents Modular;All / INMUNOLOGIA / CC Core Reagents Modular;126.75;0;220.8;220.8;11298500316
__export__.product_template_28671;103848;4838181001; ISE DEPROTEINIZER cobas c 111 system ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;0.01;0;1;1;4838181001
__export__.product_template_28628;116051;4522630190; ISE Diluent Gen.2, cobas c, Hitachi ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;78;0;138;138;4522630190
__export__.product_template_29004;103849;3246353001; ISE ELECTRODO CLORO C311- C501 ;CC Core Reagents Modular;All / BIOQUIMICA / CC Core Reagents Modular;737.75;0;1305.25;1305.25;3246353001
__export__.product_template_29005;103850;10825441001; ISE ELECTRODO POTASIO  C311 - C 501 ;CC Core Reagents Modular;All / BIOQUIMICA / CC Core Reagents Modular;527.8;0;933.8;933.8;10825441001
__export__.product_template_29006;103851;3149501001; ISE ELECTRODO REFERENCE C311 - C501;CC Core Reagents Modular;All / BIOQUIMICA / CC Core Reagents Modular;490.75;0;868.25;868.25;3149501001
__export__.product_template_122161_f43bd596;122161;; ISE ELECTRODO REFERENCE C311 - C501 (copia);CC Core Reagents Modular;All / BIOQUIMICA / CC Core Reagents Modular;0;0;868.25;868.25;
__export__.product_template_29007;103852;10825468001; ISE ELECTRODO SODIO  c 311 - c 501;CC Core Reagents Modular;All / BIOQUIMICA / CC Core Reagents Modular;455.6666667;0;93380;93380;10825468001
__export__.product_template_28631;103856;11183974216; ISE STANDARD LOW 10 X 3ML ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;34.96;0;87.4;87.4;11183974216
__export__.product_template_32341;103687;3112888180; ISETROL ELECTROLYTE CTRL L 1-3 ;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;1;0;161;161;3112888180
__export__.product_template_29716;115797;4827031190; IgE G2 Elecsys cobas e 100 ;IM Core Reagents;All / INMUNOLOGIA / IM Core Reagents;198.25;0;350.75;350.75;4827031190
__export__.product_template_28916;116043;5979854190; Internal Standard Insert, ISE ;Todos;All;11.7;0;1;1;5979854190
__export__.product_template_28670;115806;5401658190; Iron Gen2. 100T c111 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;56.55;0;100.05;100.05;5401658190
__export__.product_template_123482_ae6c3dd1;123482;73101003201; K+ Biossays Ion Selective Electrode;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;0;0;1;1;73101003201
__export__.product_template_32342;116060;3110338180; K+ ELECTRODE ;BG + E Reagents;All / BIOQUIMICA / BG + E Reagents;451.1;0;1;1;3110338180
__export__.product_template_29549;116065;6883737001; KIT MAINTENANCE 3 C501 ;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;1;0;1;1;6883737001
__export__.product_template_29132;116066;5521521001; KIT MAINTENANCE 6 MONTH ;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;0.9334;0;348;348;5521521001
__export__.product_template_27863;116072;5785120001; KIT-PM cobas b 221 <2/4/6> (YEARLY) ;BG + E Systems Support;All / REPUESTOS / BG + E Systems Support;0.01;0;685;685;5785120001
__export__.product_template_116691_0b804b77;116691;CSLAM-001-0; LAMINA 12 CONCAVIDADES ;ANALITICA;All / INSUMOS / ANALITICA;14.52;0;14.52;14.52;CSLAM-001-0
__export__.product_template_29249;116077;5344620001; LAMP HALOGEN 12V/20W ASSY ;Clin. Chem. Systems Support;All / REPUESTOS / Clin. Chem. Systems Support;63.7;0;100.05;100.05;5344620001
__export__.product_template_33690;116075; MOB-13405; LAMPARA CUELLO GANSO OBLICUA;Todos;All;125;0;1;1; MOB-13405
__export__.product_template_31034;116083;8102732001; LATEX PS-FLUO RED-2.5 ;Immunodia. Systems Support;All / HEMATOLOGIA / Hematology Systems Support;0.001;0;1;1;8102732001
__export__.product_template_28672;115825;5401674190; LDH 100T cobas c 111 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;83.2;0;147.2;147.2;5401674190
__export__.product_template_28633;103859;3004732122; LDHI Gen.2 acc.IFCC, 300T, cobas c, Int. ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;67.90714286;0;129.95;129.95;3004732122
__export__.product_template_28759;115832;7005806190; LDL-C Gen.3, 100Tests, cobas c111 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;70.85;0;125.35;125.35;7005806190
__export__.product_template_28757;103726;7005717190; LDL-C Gen.3, 200Tests, cobas c,Int ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;124.9689091;0;353.05;353.05;7005717190
__export__.product_template_28636;103862;3029590322; LIPC, 200Tests, cobas c, Integra ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;79.04461539;0;152.95;152.95;3029590322
__export__.product_template_28721;103863;7041918190; LIPC, 580Tests, cobas c701 ;CC Core Reagents cobas;All / BIOQUIMICA / CC Core Reagents cobas;358.15;0;1;1;7041918190
__export__.product_template_30356;103681;7837984001; LYSERCELL-WDF WDF-210A ;HE Reagents;All / HEMATOLOGIA / HE Reagents;488262630.9;0;146.05;146.05;7837984001
