CATEGORIA;NOMBRE;REFERENCIA;UNIDAD;GENERACION
;A/C COND 12000BTU ALT EFIC;ES-12R410A3;;
;A/C COND 24000BTU ALT EFIC (UND EXTERNA);TAC-24CSA/Z2 EXT;;
;A/C EVAP 12000BTU ALT EFIC ;ES-12R410A3 UI;;
;A1C-Gen.3, 150Tests,cobas c 501 ;5336163190;;
;A1CD, cobas c pack green;8463107190;;
;ACCESSORY KIT, BMK SPECIAL STAINS;6564909001;;
;ACCU-CHECK  PERFORMA 50CT STRIP LA;6454011023;;
;ACCU-CHECK ACTIVE 50 TEST;6656757021;;
;ACCU-CHEK INSTANT 50CT STRIP LA;7819382023;;
;ACCU-CHEK INSTANT MGDLSC KIT LA;7819307023;;
;ACCU-CHEK SAFE-T PRO PLUS,200;3603539200;;
;ACCU-CHEK SAFE-T-PRO Uno;5888662200;;
;ACEITE DE INMERSIÃ“N;ACINM270921;;
;ACIDO TRICLOACETICO 500G;6356-500;;
;ACL ELITE  ;880311;;
;ACL ELITE PRO;1000311;;
;ACL TOP 350 CTS SYSTEM ;280065;;
;ACL TOP 550 CTS SYSTEM;280045;;
;ACTH CS Elecsys V2 ;8959820190;;
;ACTUATOR BOARD cobas b 121 system / AVR;6381316001;;
;ACTUATOR MEASURING CHAMBER;3273067001;;
;ADA ADENOSINE DEAMINASE CAJA 4x10 ml;12754;;
;ADA CONTROLS NIVEL I Y II 2x1ml;18048;;
;ADA STANDARD 1ml;18052;;
;ADAPTADOR LUER PARA CAMPANA DE EXTRACCION DE MUESTRAS VACUETTE;TC-450070-6M;;
;ADAPTADORES ELECTRICOS 110V A 12 AMP;ADAPTELEC;;
;ADAPTER CUP ALU, SET OF 30;28086834001;;
;ADAPTER FEMALE G1/4 INCH WHITE;28134863001;;
;ADAPTER FEMALE G1/8 INCH BLACK;28154783001;;
;ADAPTER FEMALE G1/8 INCH WHITE;28134847001;;
;ADAPTER FOR XE-2100 WAND;3412237001;;
;ADAPTER MALE D5/16INCH,D4/6;28006725001;;
;ADAPTER SIPPER TUBE LUER SMALL;4904923001;;
;ADJ-TOOL SET C701;6347002001;;
;ADJ-TOOL SET ISE C8000;6346987001;;
;ADJ-TOOL SET MSB C8000;6346995001;;
;ADJ-TOOL SET SU C8000;6346979001;;
;ADJ. TOOL FOR GRIPPER, METALSPRING;5119413001;;
;ADJUSTER USM 2 ASSY;7936478001;;
;ADJUSTMENT JIG (4);3059774001;;
;ADJUSTMENT JIG SET;3059758001;;
;ADJUSTMENT TOOL FOR WHITE BACKGROUND;4945778001;;
;ADJUSTMENT TOOL FOR WHITE CALIBRATION;4995457001;;
;AFP Elecsys E2G 300 ;9015124190;;
;AFP Elecsys cobas e 100 V2;9015060190;;
;AFP Elecsys cobas e 200;4491742190;;
;AGAR SANGRE DE CORDERO (MONOPETRI);AGAR AS;;
;AGUA BIDESTILADA;CNABN-010-001;;
;AGUA DESMINERALIZADA-DESTILADA GALON;AGUADESM-006;;
;AGUJA HIPODERMICA 21GX21;AH-2125-S;;
;AGUJA MULTIPLE 21 G X 1 X 100 UNDS;P020420;;
;"AGUJA MULTIPLE 21G X 1 1/2"". VERDE";TC-450076-6M;;
;AGUJA MULTIPLE VACUETTE 21G X 1 VERDE;TC-450072-6M;;
;AGUJA TOMA MULTIPLE 21GX1;TC-4500742-6M;;
;AGUJA TOMA MULTIPLE CON PUNTA TRIEDRICA 21G X 1 MM X 100;KDLKNBCP0 ;;
;"AGUJAS TOMA MULTIPLE 22"" G X 100 UNDS";P020425;;
;AIMTAB azucares reductores;13320;;
;AIR CYLINDER CJ2YB16-75Z (MRP: PD)(SN/N);7928114001;;
;AIR FILTER ;9597450001;;
;AIR FILTER AF20-01B-A-X2109;8895988001;;
;AIR FILTER cobas b 221=Roche OMNI S;3274799001;;
;AIRE ACONDICIONADO TCL 24000BTU ALTA  EFICIENCIA TAC24CSAZ2;TC-TAC24CSAZ2 ;;
;ALARM FUSE  0,5 A;11229630001;;
;ALB 250 TEST (BIOSSAYS 240 PLUS);130502009A;;
;ALB 350 TEST (BIOSSAYS C8);130502009S;;
;ALB2, 750T, cobas c pack green;8056692190;;
;ALBT2, 500T, cobas c pack green;8056722190;;
;ALBUMINA BOVINA;ALB8921;;
;ALCOHOL ACIDO 1000ML;GQAHA-1K0-001;;
;ALCOHOL ANTISEPTICO 1 LITRO;44140006;;
;ALCOHOL ANTISEPTICO 70% GALON;44140005;;
;ALCOHOL ETILICO AL 80% 1 LT;ALCOH1111;;
;ALCOHOL PRED PAD X 100 UNDS;01ICAHVSWISO001;;
;ALGODON EN TORUNDAS X 1000 UNDS;MAMTS;;
;"ALICATE DE COMBINACION BASIC 8"" STANLEY";HER106;;
;ALP 300 TEST (BIOSSAYS 240 PLUS);130502004A;;
;ALP 410 TEST (BIOSSAYS C8);130502004S;;
;ALP2, 1050T, cobas c 701/702;5166888190;;
;ALP2, 1100T, cobas c pack green;8056757190;;
;ALT 300 TEST (BIOSSAYS 240 PLUS);130502002A;;
;ALT 410 TEST (BIOSSAYS C8);130502002S;;
;ALTP , 450T, cobas c pack green;8056773190;;
;ALTP2 , 800T, cobas c pack green;8104697190;;
;AMH Elecsys E2G 100;7026714190;;
;AMH plus ElecsysÂ cobasÂ eÂ 100Â V2;8818061190;;
;AMIKACINA 30 MCG X 50 DISCOS;BIO-AK;;
;AMOX+ AC. CLAVULANICO-B 20/10 MCG X 50 ;BIO-AMC;;
;AMPICILINA + SULBACTAM-B 10/10 MCG X 50 DISCOS;BIO-SAM;;
;AMPICILINA-B 10 MCG X 50 DISCOS;BIO-AM;;
;AMPLILINK 3.4 License Package;7574622001;;
;AMPOLLA DE AGUA BIDESTILADA X 10 ML;APIRO0002;;
;AMPOULE ADAPTER;3066762001;;
;AMYL2, 750T, cobas c pack green;8056811190;;
;ANA DETECT CALIBRADOR;P000000287;;
;ANA DETECT EIA KIT 96 TEST;P000000286;;
;ANALOG BOARD cobas b 121 system / AVR;6381154001;;
;ANALYZER, GEM PREMIER 5000 ;24019255;;
;ANTENA GATEWAY ND63-915M ND63-915M;QC004;;
;"ANTI ""A"" X10 ML (MONOCLONAL) ""LABKIT"" 501";S200500;;
;"ANTI ""B"" X10ML (MONOCLONAL) ""LABKIT"" ";S200505;;
;"ANTI ""D"" X10 ML (MONOCLONAL) ""LABKIT"" 5";S200515;;
;ANTI A - B X 10 ML (MONOCLONAL);99S200510;;
;ANTI A MONOCLONAL 10ML;FRASCBR230010;;
;ANTI A MONOCLONAL X 10ML-ATLAS;ATLAS0015;;
;ANTI A+B MONOCLONAL 10 ML;FRASCBR250010;;
;ANTI A-B X 10 ML;ANT005;;
;ANTI AB MONOCLONAL 10ML - ATLAS MEDICAL  INGLATERRA;ATLAS0002 ;;
;ANTI B MONOCLONAL  10ML ;ATLAS0003;;
;ANTI B MONOCLONAL 10ML;FRASCBR240010;;
;ANTI D MONOCLONAL 10ML;FRASCBR280010;;
;ANTI DRH MONOCLONAL X 10ML;ATLAS0004;;
;ANTI-SARS-COV-2 S CS ELECSYS 4X1.0ML;9289291190;;
;ANTI-SARS-COV-2 S PC ELECSYS 4X1.0ML;9289313190;;
;ANTIGENO BRUCELLA ABORTUS 5ML;QCA999001;;
;ANTIGENO PROTEUS OX19 5ML ;QCA996115 ;;
;APOAT, 100Tests, cobas c, Integra ;3032566122;;
;APOBT, 100Tests, cobas c, Integra ;3032574122;;
;APTT ;APC000040;;
;APTT 5X4ML (200 TEST);24830;;
;APTT KIT 5 X 4ML (200 TEST) INCLUYE CLORURO DE CALCIO;S200565;;
;APTT LABKIT;60110;;
;APTT-XL (TTP) X 10 ML (RINDE 100 DET) PACIFIC;PH 100403;;
;AQUACEL AG+ EXTRA 15X15 CAJA X5 APOSITOS;5050;;
;ARKâ„¢ Methotrexate Assay R1 16 mL, R2 8 mL;5026-0001-02;;
;ARKâ„¢ Methotrexate Calibrator Set 6x2ml ;5026-0002-00;;
;ARKâ„¢ Methotrexate Dilution Buffer 1x25ml;5026-0004-00;;
;ARKâ„¢ Methotrexate High Control 3x2ml ;5026-0002-011;;
;ARKâ„¢ Methotrexate Norm Control 3X2ml;5026-0002-01;;
;ARKâ„¢ Methotrexate complete Control Set 6 x 2ml ;5026-0003-00;;
;ARM CENTRIFUGUE V.2;9306510001;;
;ARM MICROSCOPE;6519695001;;
;ARM MONITOR N ASSY;5843227001;;
;ARM REAGENT FPC ASSY;3735699001;;
;ARTE CIREL;AR001;;
;ASA CALIBRADA EXT: 1 UL. AGUJA INCORP.PLAST. ESTERIL X 10 UNDS;N010395;;
;ASA CALIBRADA EXT: 10 UL. AGUJA INCORP. PLAST. ESTERIL PAQ X 10 ;N010397;;
;ASA DESCARTABLE ESTERIL DE 1UL X 25 UND;PG00001;;
;ASA RECTA/AGUJA DE INOCULACIÃ“N ;ARE00028;;
;ASAS INTERCAMBIABLES CON MANGO 2MM;AIM00029;;
;ASHING STATION S;11707957001;;
;ASLO TQ, 400Tests, cobas c701;5219191190;;
;ASLOT, 200T, cobas c pack green;8105472190;;
;ASO 210 TEST (BIOSSAYS 240 PLUS);130508006AC;;
;ASO 265 TEST (BIOSSAYS C8);130508006SC;;
;ASO LÃTEX LABKIT;40101;;
;ASPIRATION AND SAMPLING PROBE;4483227001;;
;ASPIRATION TIP TUBING;28008558001;;
;ASP_ASSY(PM)NO.8;7312814001;;
;ASP_ASSY(PM)NO.8;AN965961;;
;ASSAY TIP/ ASSAY CUP TRAY cobas e801;5694302001;;
;ASSY, NEEDLE ACL 9000 / 10000;18110843;;
;ASSY, THERMISTOR, ACL 810 - WERFEN;18102128;;
;ASSY, TUBING, FILL PORT, 91XX;3067483001;;
;ASSY, WASTE CONTAINER AND CART;5250986001;;
;ASSY. SYSTEM. ACL TOP 750 ;280015;;
;AST 300 TEST (BIOSSAYS 240 PLUS);130502003A;;
;AST 410 TEST (BIOSSAYS C8);130502003S;;
;ASTO LATEX X 100.;S200050;;
;ASTO METODO LATEX TEST ;BASO;;
;ASTP, 500Tests, cobas c503;8056838190;;
;ASTP2, 800T, cobas c pack gree;8104719190;;
;ATENCION CLIENTE;ATE-CLI;;
;AUTO LOAD DRIVE;4635612001;;
;AVL LI+ ELECTRODE;3110664180;;
;AXIS INCL BEARING COMPLETE;4452801001;;
;AZTREONAM 30 MCG;AZT00029;;
;AZUL CRESIL BRILLANTE;ACB001;;
;A`LIMENTAC;;;
;Accu-Check Inform II Base Unit Kit  ;7671717190;;
;Accu-Check Inform II Meter Kit + RF ;5060303001;;
;Accu-Chek Softclix lancet 100;3307506001;;
;Accu-Chek Softclix lancet 200 (28G);3307484200;;
;Accutrend Glucose II  25 Str.;11447475173;;
;Acid Wash 2x2 L;8302723190;;
;Activated Carbon Grain;7488319001;;
;Adap. Video DisplayPort a HDMI;DPORT100;;
;Adaptador USB a Ethernet (UE306);ADAPTUSBLINK;;
;Adapter 20 ml (40pcs) 707-0317;11229338001;;
;Adaptor set 20 ml (20 pcs)  ;12029871001;;
;Agarra magnetica 2 en 1;ST000003;;
;"Aguja hipodÃ©rmica 18 G, 1 1/2""";AGHP18G;;
;Aguja para biopsia, 14 G, 9 cm;AGBS14G;;
;Air Filter Assy PKG. ACL ELITE;18200338;;
;Alignment tool mixing unit;4975537001;;
;All in one IPU - XT4000;5997208001;;
;Ammonia 330 TEST (BIOSSAYS 240 PLUS);130502010AC24;;
;Ammonia 410 TEST (BIOSSAYS C8);130502010S;;
;Ammonia/Ethanol/CO2 Calibrator ;20751995190;;
;Anti-HBc IgM Elecsys E2G 300;7026811190;;
;Anti-HBe PC Elecsys;11876384122;;
;Anti-HBs G2 Elecsys E2G 300 V2;8498610190;;
;Anti-HBs G2 Elecsys cobas e 200.;8498601190;;
;Anti-HCV G2 Elecsys cobas e 100 V2;8836981190;;
;Anti-HVC G2 Elecsys E2G 300;7026889190;;
;Anti-HVC G2 Elecsys E2G 300 V2;8837058190;;
;Anti-TG Elecsys E2G 300;9005021190;;
;Anti-TG Elecsys cobas e 100 V5;9004998190;;
;Anti-TPO Elecsys E2G 300;7026935190;;
;AntiHBs G2 Elecsys cobas e100v2;8498598190;;
;Antigen Excess Reagent, 1000Tests c503;8059322190;;
;Antigeno paratifico A X 5 ML -QCA EspaÃ±a;QCA999917;;
;Antigeno paratifico B X 5 ML -QCA EspaÃ±a-;QCA990870;;
;Antigeno tifico H X 5 ML -QCA EspaÃ±a-;QCA990188;;
;Antigeno tifico O X 5 ML -QCA EspaÃ±a-;QCA998101;;
;Antiâ€‘Tg CalSet;9005030190;;
;ApoA1 170 TEST+CAL (BIOSSAYS 240 PLUS);130501008AC;;
;ApoA1 275 TEST+CAL (BIOSSAYS C8);130501008SC;;
;ApoB 190 TEST+CAL (BIOSSAYS 240 PLUS);130501009AC;;
;ApoB 395 TEST+CAL (BIOSSAYS C8);130501009SC;;
;ApoE 320 TEST (BIOSSAYS 240 PLUS);130501005A;;
;ApoE 410 TEST (BIOSSAYS C8);130501005S;;
;Applicator Reflotron l.grey;11248561001;;
;ApÃ³sito con hidrofibras plata iÃ³nica 1.2%, 15 cm x 15 cm;APOAG12;;
;ApÃ³sito de cloruro de dialquilcarbamilo, (DACC),  10 cm x 20 cm;APDACC;;
;ApÃ³sito transparente con almohadilla absorbente, 5 cm x 7 cm;A336ALH;;
;Automatic Biochemistry Analyzer Biossays 240 Plus;63000040;;
;Automatic Hematology Analyzer F-CC Cell Clean 4mLÃ—6 - F880/810/800 MACCURA;EBL2201023;;
;Automatic Hematology Analyzer F-DK Diluent 20Lx1- F880/810/800 MACCURA;BL2201012;;
;Automatic Hematology Analyzer F-DR Diluent 1Lx1 - F880/810 MACCURA;BL2201013;;
;Automatic Hematology Analyzer F-FA Fluorescent Dye 10 mLÃ—1 - F880 MACCURA;BL2201022;;
;Automatic Hematology Analyzer F-FD Fluorescent Dye 20 mLÃ—1 - F880/810/800 MACCURA;BL2201019;;
;Automatic Hematology Analyzer F-FP Fluorescent Dye 10 mLÃ—1 - F880 MACCURA;BL2201021;;
;Automatic Hematology Analyzer F-FR Fluorescent Dye 10 mLÃ—1 - F880/810 MACCURA;BL2201020;;
;Automatic Hematology Analyzer F-FW Fluorescent Dye 20 mLÃ—1 - F880/810/800 MACCURA;BL2201018;;
;Automatic Hematology Analyzer F-LA Lysing Reagent 1Lx1 - F880 MACCURA;BL2201017;;
;Automatic Hematology Analyzer F-LD Lysing Reagent 1Lx1 - F880/810/800 MACCURA;BL2201016;;
;Automatic Hematology Analyzer F-LS Lysing Reagent 1Lx1 - F880/810/800 MACCURA;BL2201014;;
;Automatic Hematology Analyzer F-LW Lysing Reagent 1Lx1 - F880/810/800 MACCURA;BL2201015;;
;Automatic Hematology Analyzer F-SC Cleaning Fluid 10 mLÃ—1 - F880/810 MACCURA;EBL2201026;;
;Automatic Hematology Analyzer F880 MACCURA;EBL9209003;;
;Automatic Urine Analysis System;KU-2800;;
;B finnpipette F2 30-300 UL 8CH Micro Var;5926840001;;
;B.bearing SSR-620W52  L 111216;11700421001;;
;B2MG, 140T, cobas c 311, cobas c 501/502;8047430190;;
;BACITRACIN B 10U (OXOID);CT0005B;;
;BACKLIGHT cobas b 121 system;3055582001;;
;BACT ALERT F AEROBIOS PLUS;BX 410851;;
;BACTEC PLUS AEROBIC/F BOTELLA PLASTICA;442023;;
;BACTERIAL FILTER;3067840001;;
;BALANZA CON GANCHO;BALANZA001;;
;BALL BEARING;5362857001;;
;BALL LOCK RAIL RACK TRANSPORT;7165544001;;
;BAR CODE SCANNER cobas b 121/123/221;6780741001;;
;BARCODE READER;7166516001;;
;BARCODE READER (MODULAR);6225730001;;
;BARCODE READER 2 (CCD);11902911001;;
;BARCODE READER 2D ASSY;5933897001;;
;BARCODE READER E;7847769001;;
;BARCODE SCANNER;4793056001;;
;BAREX TUBE OMNI C;3026418001;;
;BASURERO PLASTICO NEGRO 24 LTS;MOB-009;;
;BASURERO PLASTICO ROJO 24 LTS;MOB-012;;
;BASURERO PLASTICO VERDE 24 LTS;MOB-013;;
;BATA DE CIRUJANO CON PUÃ‘O ESTERIL;HNBCP-001-001;;
;BATA DE CIRUJANO PUÃ‘O ELASTICO T L;618;;
;BATA DE CIRUJANO PUÃ‘O ELASTICO T M;52;;
;BATA DESCARTABLE JOSA MANGA LARGA 4cm NO ESTERIL LARGE;01MPRDJOSLAR006;;
;BATA DESCARTABLE JOSA MANGA LARGA 4cm NO ESTERIL MEDIUM;01MPRDJOSLAR005;;
;BATA MANGA LARGA MULTIUSO ESTANDAR (PP-AZUL);ITEX-BMU-PPA;;
;BATA MEDICO DESECHABLE;LEN-003;;
;BATEC ANAEROBIC LYTIC-TAPA LILA;442021;;
;BATEC MYCOSIS IC/F;442206;;
;BATEC PEDS PLUS/F;442020;;
;BATERIA SELLADA 12V- 9 AH REF.FL1290GS;A12V-9A3QPCB;;
;BATH IS;5065461001;;
;BATTERY LITHIUM 3V CR2477;3341607001;;
;BATTERY LITHIUM AA 3.6V;4793072001;;
;BC-PRINTER A3,  PRINTER HEAD;4937864001;;
;BC-PRINTER A3, ASSIST ROLLER;4937899001;;
;BC-PRINTER A3/A4 HOME SENSOR START POS.;4934067001;;
;BC-PRINTER ASSIST ROLLER;12189852001;;
;BC-PRINTER, HOME SENSOR START PO;3054748001;;
;BD AGUJA TOMA MULTIPLE 21G X 1 CAJA X 100;BD 360212;;
;BD AGUJA TOMA MULTIPLE 22G X 1 CAJA X 100;BD 360210;;
;BD MICROTAINER AMBAR CON GEL FUNDA x 50;BD 365978;;
;BD MICROTAINER CON K2 EDTA ;BD 365974;;
;BD MICROTAINER LILA 500UL SIN ADITIVO FUNDA x 50;BD 365963;;
;BD TUBO PLASTICO LILA HEMOGARD X 4ML CAJA X 100;BD 367861;;
;BD TUBO PLASTICO LILA X 2 ML CAJA X 100;BD 367841;;
;BD TUBO ROJO PLASTICO HEMATOGRAD X 5ML CAJA X 100;BD367986;;
;BD TUBO ROJO PLASTICO HEMOGARD X 5ML CAJA X 100;BD 367986;;
;BD TUBO ROJO PLASTICO HEMOGARD X 8.5 ML CAJA X 100;BD367988;;
;BD VACUTAINER CITRATADO PLH X 2.7 ML CAJA X 100;BD 363083;;
;BEAD SHAKER;28114161001;;
;BEAM SENSOR;3056961001;;
;BED (3) ASSY;3759369001;;
;BELT 396XL037;5776368001;;
;BELT FOR DILUTER;4482913001;;
;BELT GEAR T2.5/Z260/B6/L650;7315767001;;
;BELT GEAR T2.5/Z312/B6/L780;7165587001;;
;BELT GEAR T2.5/Z58/B6/L145;7165579001;;
;BELT GEAR T5/Z188/B10/L940;7165595001;;
;BELT GEAR T5/Z276/B16/L1380;7165609001;;
;BELT GEAR T5/Z73/B10/L365;7165617001;;
;BELT TIMING C (X);11708406001;;
;BELT TIMING EE;7841795001;;
;BELT TIMING SR;11708562001;;
;BELT TOOTH XP SN > 41;3054616001;;
;BELT TOOTH YP SN > 41;3054624001;;
;BELT TOOTHED T2.032/Z56/B6.4;23390058001;;
;BELT TOOTHED T2.032/Z83/B6.4;23390037001;;
;BELT TOOTHED T2.5/305;28128839001;;
;BELT TOOTHED T2.5/Z700/B8.0;23390034001;;
;BELT TOOTHED T5.0/Z276/B8.0;23390035001;;
;BENCHMARK SPECIAL STAINS AFM;6468322001;;
;BENCHMARK SPECIAL STAINS STAINER MODULE;6468373001;;
;BENCHMARK SPECIAL STAINS WASTE 120V;6468357001;;
;BF LICENSE;6645313001;;
;BF License (XNL);8015562001;;
;BG/ISE/GL COOX 300 TEST GEM 4000;W-27430010;;
;BG/ISE/MSS ELECTRODE SIMULATOR;3313778001;;
;BIGGY AGAR 500 GR HARDY;C5161 ;;
;BIGGY AGAR 500 GR HARDY;C5161;;
;BILD2, 1000T, cobas c pack green;8056951190;;
;BILE ESCULIN AGAR 500 GR (OXOID);CM0888B;;
;BILT3, 1050T, cobas c pack green;8056960190;;
;BIOBASE 1000;BIOBASE1000;;
;BLOCK CYCLER 96 S COBAS Z480;7743548001;;
;BLOCK CYCLER 96 S HEX LC480;7743572001;;
;BOLSA PARA EMBALAJE DE CADAVER ADULTO BLANCA - PEVA;X000010;;
;BOMBA DE AGUA 0.5HP 60HZ PEDROLLO;MAQ010;;
;BOMBA DE PRESION , TANQUE RESERVORIO;BOMBPRE;;
;BOMBA PEDROLLO JCRM2C110V ACERO INOX AUTOCEB;BAI;;
;BOOTABLE STICK COBAS 6500 WIN10;9120106001;;
;BOTELLA DE HEMOCULTIVO 30 ML PEDIATRICO;453;;
;BOTELLA DE HEMOCULTIVOS PEDIATRICOS 30ML ;BX 410853;;
;BOTELLA DE TINTA HP GT52/53 BLACK;TING51;;
;BOTELLAS AEROBIC ADULTO/BOTELLA PLÃSTICA:con resinas inhibidoras de antibiÃ³ticos para proliferaciÃ³n de bacterias.;BAE00032;;
;BOTELLAS ANAEROBIC/ BOTELLA PLÃSTICA:con resinas inhibidoras de antibiÃ³ticos para proliferaciÃ³n de bacterias.;BAN00033;;
;BOTELLAS PEDIATRICAS /BOTELLA PLÃSTICA: con resinas inhibidoras de antibiÃ³ticos para proliferaciÃ³n de bacterias.;BPD00034;;
;BOTTLE SET SMALL;7254733190;;
;BOTTLE SHIP KIT, BMK SPECIAL STAINS;6563724001;;
;BOTTLE TOOL;3273083001;;
;BOTTLE VACUUM;3735354001;;
;BOTTLE WITHOUT VALVE;3023923001;;
;BRANCH BLOCK L;7252366001;;
;BRUCELA ABORTUS 5ML (LINEAR);2100005;;
;BRUCELAS ABORTUS X 5 ML ;S200110;;
;BRUSH;28121249001;;
;BRUSH ES;12193116001;;
;BUFFER TABLETAS PH 7.2;1094680100;;
;BUS CONTR. EL6751 CANOPEN-ETHERCAT;5675464001;;
;Backup Kit PDM Config D-MR1 series;6650597001;;
;Bal Seal X223648;4745175001;;
;Ball bearing L730ZZ   L 111367;11406086001;;
;Barcode Reader w mount for SP-10,RU-20;7118422001;;
;Base Unit Hub;5888760001;;
;Basic Wash 2x2 L;8302545190;;
;Bata  quirÃºrgica manga larga, con toalla absorbente, talla grande;BTMGL;;
;Bata quirÃºrgica manga larga, con toalla absorbente, talla mediana;BTMGM;;
;Biossay C8 Automatic Biochemistry Analyzer (Ãrea de muestra*1 + mÃ³dulo de bioquÃ­mica*1/tres rieles);10102002201;;
;Biossays Alkaline wash (BC1200, BC2200, Biolumi 8000, Biossays 240 Plus, Biossays C8, Biolumi CX8/1Ã—2000 g);1305990001;;
;Biossays Alkaline wash (BC1200, BC2200, Biolumi 8000, Biossays C8, Biolumi CX8/2Ã—60 g);1305990010;;
;Biossays Alkaline wash (Biossays 240 Plus/2Ã—40 g);1305990011;;
;Biossays Assayed Chemistry Calibrators (Nivel 2: 1 Ã— 5 ml);1601020043;;
;Biossays Assayed Chemistry Calibrators (Nivel 3: 1 Ã— 5 ml);1601020044;;
;Biossays Assayed Chemistry Controls (Nivel 2: 3 Ã— 5 ml;1601020005;;
;Biossays Electrolyte Analyzer E6;10104000301;;
;Biossays Glycosylated Protein Controls (Nivel 1: 3 Ã—1 ml;1601020038;;
;Biossays HDL/LDL Cholesterol Calibrators (3 Ã— 1 ml);160202002CT;;
;Biossays Hemoglobin A1c Controls (Nivel 1: 3 Ã— 0.5 ml;160202551QL;;
;Biossays Hitergent (1 Ã— 500 g);1305990003;;
;Biossays Homocysteine Calibrators (Nivel 1,2,3,4,5,6/2ml);160202507CT;;
;Biossays Homocysteine Controls (Nivel 1: 2 Ã— 3 ml;160202507QT;;
;Biossays ISE Calibrators Electrolyte (Nivel L: 6Ã—1 mL;160202801CT;;
;Biossays ISE Cleaner Electrolyte (1 Ã— 20 ml);1305990004;;
;Biossays ISE Controls Biossays Electrolyte (Nivel L: 6 Ã—1 ml;160202801QT;;
;Biossays Lipid Controls (Nivel 1: 2 Ã—1 ml  Nivel 2: 2 Ã—1 ml  Nivel 3: 2 Ã—1 ml);1601020014;;
;Biossays Lipoprotein (a) Calibrators (Nivel 1,2,3,4,5/1 ml);160202506CT;;
;Biossays Specific Protein Controls (Nivel 1: 2 Ã— 1 ml;1601020026;;
;Biossays Urine Controls/Nivel 2: 3 Ã— 1 ml;1601020032;;
;Biossays Â® Hemoglobin A1c Controls: Nivel 1: 1 Ã— 0.5 ml;160202551QT;;
;Biossays Â® Hemoglobin A1c Controls: Nivel 1: 3 Ã— 0,5 ml;160202551Q1 ;;
;Biossays Â® Hemoglobin A1c Controls: Nivel 1: 6 Ã— 0,5 ml;160202551Q3 ;;
;Biossays Â® Hemoglobin A1c Controls: Nivel 2: 3 Ã— 0,5 ml;160202551Q2 ;;
;Biossays Â® Hemoglobin A1c Controls: Nivel 2: 6 Ã— 0,5 ml ;160202551Q4;;
;BiossaysÂ® 5â€™-Nucleotidase Calibrator: 1Ã—1 mL;160202564C;;
;BiossaysÂ® Anti-Streptolysin O Calibrator: : 1Ã—1 mL;160202552C;;
;BiossaysÂ® Calibrador de Factor Reumatoide (calibrador: 1Ã—3 mL, calibrador 6: 1Ã—1 mL);160202553C;;
;BiossaysÂ® Calibrador de lipasa: 1Ã—1 ml;160202546C ;;
;BiossaysÂ® Cholinesterase Calibrator: 1Ã—1 mL (Lyophilized);160202543C ;;
;BiossaysÂ® Glycated Albumin Calibrator: 1Ã—1 mL;160202559C;;
;BiossaysÂ® Glycated Serum Protein Calibrator: 1Ã—1 mL;160202560C;;
;BiossaysÂ® Glycosylated Protein Controls: Nivel 1: 1 Ã—1 ml;1601020037;;
;BiossaysÂ® Glycosylated Protein Controls: Nivel 1: 6 Ã—1 ml;1601020039;;
;BiossaysÂ® Glycosylated Protein Controls: Nivel 2: 6 Ã—1 ml;1601020040;;
;BiossaysÂ® Haptoglobin Calibrator: 1Ã—1 mL;160202555C;;
;BiossaysÂ® Prealbumin Calibrators (Calibrador 1: 1Ã—1 mL, Calibrador 2: 1Ã—1 mL, Calibrador 3: 1Ã—1 mL,  Calibrador 4: 1Ã—1 mL, Calibrador 5: 1Ã—1 mL, Calibrador 6: 1Ã—1 mL);160202607C;;
;BiossaysÂ® Prealbumin Controls (Control 1: 1Ã—1 mL, Control 2: 1Ã—1 mL);160202607Q ;;
;BiossaysÂ® Î²-Hydroxybutyrate Calibrator: 1Ã—1 mL;160202561C;;
;BiossaysÂ®Magnesium Calibrators (Calibrador de orina: 1Ã—1 mL);160202608CU;;
;BiossaysÂ®Magnesium Calibrators (Calibrador de orina: 1Ã—1 mL) (copia);;;
;BiossaysÂ®Magnesium Calibrators (Calibrador de sangre: 1Ã—1 mL);160202608CS ;;
;BiossaysÂ®Magnesium Controls (Control de orina 1: 1Ã—1 mL, Control 2: 1Ã—1 mL);160202608QU ;;
;BiossaysÂ®Magnesium Controls (Control de sange 1: 1Ã—1 mL, Control 2: 1Ã—1 mL);160202608QS ;;
;BlankCell High Elecsys E2G;7373066190;;
;Bolsa para recolecciÃ³n de orina, pediÃ¡trica, niÃ±a, 100 ml;BLOP100ML;;
;Bolsa respiratoria para reanimaciÃ³n, neonatal;BRN200;;
;Bomba de Diafragma ;pump400;;
;Brazalete para identificacion adulto;BIA;;
;Brazalete para presiÃ³n arterial, neonatal NÂº 3;BPN3;;
;Brush, Coverslipper Unload Channel;5260833001;;
;Buzos Polo bodado;BUZOS;;
;C-Peptide Elecsys E2G 100;7027168190;;
;C. INTEGRA DEPROTEINIZER 6 X 21 ml;20763071122;;
;C.f.a.s. PUC;3121305122;;
;C3C Gen.2, 150Tests, cobas c 701;5991986190;;
;C3C-2, 150T, cobas c pack green;8105537190;;
;C4 Gen.2, 150Tests, cobas c 701;5991994190;;
;C4-2, 150T, cobas c pack green;8105545190;;
;CA 125 G2 Elecsys E2G 300;7026986190;;
;CA 15-3 G2 Elecsys E2G 300;7027001190;;
;CA 19-9 Elecsys E2G 300;7027028190;;
